sensor_id;sensor_type;location;lat;lon;timestamp;pressure;altitude;pressure_sealevel;temperature
20165;BMP180;10242;50.526;9.710;2020-06-10T11:56:57;97564.00;;;16.60
20165;BMP180;10242;50.526;9.710;2020-06-10T11:59:51;97568.00;;;16.70
20165;BMP180;10242;50.526;9.710;2020-06-10T12:02:41;97573.00;;;16.90
20165;BMP180;10242;50.526;9.710;2020-06-10T12:05:26;97571.00;;;17.00
20165;BMP180;10242;50.526;9.710;2020-06-10T12:08:23;97569.00;;;16.90
20165;BMP180;10242;50.526;9.710;2020-06-10T12:11:01;97576.00;;;17.20
20165;BMP180;10242;50.526;9.710;2020-06-10T12:13:40;97559.00;;;17.00
20165;BMP180;10242;50.526;9.710;2020-06-10T12:16:21;97557.00;;;17.30
20165;BMP180;10242;50.526;9.710;2020-06-10T12:19:01;97554.00;;;17.10
20165;BMP180;10242;50.526;9.710;2020-06-10T12:21:46;97552.00;;;17.40
20165;BMP180;10242;50.526;9.710;2020-06-10T12:24:27;97544.00;;;17.60
20165;BMP180;10242;50.526;9.710;2020-06-10T12:27:11;97543.00;;;17.90
20165;BMP180;10242;50.526;9.710;2020-06-10T12:29:44;97538.00;;;17.90
20165;BMP180;10242;50.526;9.710;2020-06-10T12:32:34;97543.00;;;18.00
20165;BMP180;10242;50.526;9.710;2020-06-10T12:35:19;97537.00;;;18.00
20165;BMP180;10242;50.526;9.710;2020-06-10T12:38:00;97537.00;;;18.10
20165;BMP180;10242;50.526;9.710;2020-06-10T12:40:47;97533.00;;;18.00
20165;BMP180;10242;50.526;9.710;2020-06-10T12:43:28;97537.00;;;17.90
20165;BMP180;10242;50.526;9.710;2020-06-10T12:46:09;97543.00;;;17.90
20165;BMP180;10242;50.526;9.710;2020-06-10T12:48:52;97533.00;;;17.90
20165;BMP180;10242;50.526;9.710;2020-06-10T12:51:33;97526.00;;;18.10
20165;BMP180;10242;50.526;9.710;2020-06-10T12:54:26;97531.00;;;18.30
20165;BMP180;10242;50.526;9.710;2020-06-10T12:57:02;97532.00;;;18.10
20165;BMP180;10242;50.526;9.710;2020-06-10T12:59:43;97520.00;;;18.00
20165;BMP180;10242;50.526;9.710;2020-06-10T13:02:44;97523.00;;;18.40
20165;BMP180;10242;50.526;9.710;2020-06-10T13:05:26;97532.00;;;18.10
20165;BMP180;10242;50.526;9.710;2020-06-10T13:08:02;97531.00;;;18.20
20165;BMP180;10242;50.526;9.710;2020-06-10T13:10:38;97533.00;;;18.40
20165;BMP180;10242;50.526;9.710;2020-06-10T13:13:19;97539.00;;;18.40
20165;BMP180;10242;50.526;9.710;2020-06-10T13:16:01;97536.00;;;18.20
20165;BMP180;10242;50.526;9.710;2020-06-10T13:18:45;97529.00;;;18.10
20165;BMP180;10242;50.526;9.710;2020-06-10T13:21:30;97530.00;;;17.90
20165;BMP180;10242;50.526;9.710;2020-06-10T13:24:23;97526.00;;;17.80
20165;BMP180;10242;50.526;9.710;2020-06-10T13:26:57;97531.00;;;17.80
20165;BMP180;10242;50.526;9.710;2020-06-10T13:29:38;97532.00;;;17.50
20165;BMP180;10242;50.526;9.710;2020-06-10T13:32:23;97533.00;;;18.00
20165;BMP180;10242;50.526;9.710;2020-06-10T13:35:14;97531.00;;;18.10
20165;BMP180;10242;50.526;9.710;2020-06-10T13:37:58;97526.00;;;18.10
20165;BMP180;10242;50.526;9.710;2020-06-10T13:40:52;97520.00;;;18.20
20165;BMP180;10242;50.526;9.710;2020-06-10T13:43:30;97517.00;;;18.20
20165;BMP180;10242;50.526;9.710;2020-06-10T13:46:14;97524.00;;;18.50
20165;BMP180;10242;50.526;9.710;2020-06-10T13:49:01;97532.00;;;18.50
20165;BMP180;10242;50.526;9.710;2020-06-10T13:51:51;97533.00;;;18.20
20165;BMP180;10242;50.526;9.710;2020-06-10T13:54:40;97521.00;;;18.10
20165;BMP180;10242;50.526;9.710;2020-06-10T13:57:21;97524.00;;;17.90
20165;BMP180;10242;50.526;9.710;2020-06-10T14:00:12;97526.00;;;17.70
20165;BMP180;10242;50.526;9.710;2020-06-10T14:02:57;97523.00;;;17.70
20165;BMP180;10242;50.526;9.710;2020-06-10T14:05:47;97517.00;;;17.80
20165;BMP180;10242;50.526;9.710;2020-06-10T14:08:31;97521.00;;;18.00
20165;BMP180;10242;50.526;9.710;2020-06-10T14:10:57;97518.00;;;18.10
20165;BMP180;10242;50.526;9.710;2020-06-10T14:13:22;97526.00;;;18.20
20165;BMP180;10242;50.526;9.710;2020-06-10T14:16:09;97531.00;;;18.10
20165;BMP180;10242;50.526;9.710;2020-06-10T14:18:49;97529.00;;;17.90
20165;BMP180;10242;50.526;9.710;2020-06-10T14:21:38;97523.00;;;18.00
20165;BMP180;10242;50.526;9.710;2020-06-10T14:24:16;97527.00;;;18.00
20165;BMP180;10242;50.526;9.710;2020-06-10T14:26:54;97522.00;;;17.70
20165;BMP180;10242;50.526;9.710;2020-06-10T14:29:42;97519.00;;;17.60
20165;BMP180;10242;50.526;9.710;2020-06-10T14:32:22;97522.00;;;17.50
20165;BMP180;10242;50.526;9.710;2020-06-10T14:35:09;97527.00;;;17.60
20165;BMP180;10242;50.526;9.710;2020-06-10T14:37:53;97518.00;;;17.60
20165;BMP180;10242;50.526;9.710;2020-06-10T14:40:37;97512.00;;;17.60
20165;BMP180;10242;50.526;9.710;2020-06-10T14:43:22;97504.00;;;17.40
20165;BMP180;10242;50.526;9.710;2020-06-10T14:46:03;97502.00;;;17.60
20165;BMP180;10242;50.526;9.710;2020-06-10T14:48:56;97504.00;;;17.70
20165;BMP180;10242;50.526;9.710;2020-06-10T14:51:44;97503.00;;;17.80
20165;BMP180;10242;50.526;9.710;2020-06-10T14:54:39;97513.00;;;17.70
20165;BMP180;10242;50.526;9.710;2020-06-10T14:57:24;97510.00;;;17.90
20165;BMP180;10242;50.526;9.710;2020-06-10T15:00:11;97504.00;;;17.70
20165;BMP180;10242;50.526;9.710;2020-06-10T15:02:52;97498.00;;;17.80
20165;BMP180;10242;50.526;9.710;2020-06-10T15:05:25;97495.00;;;17.80
20165;BMP180;10242;50.526;9.710;2020-06-10T15:08:07;97497.00;;;17.70
20165;BMP180;10242;50.526;9.710;2020-06-10T15:10:53;97490.00;;;17.80
20165;BMP180;10242;50.526;9.710;2020-06-10T15:13:30;97485.00;;;18.00
20165;BMP180;10242;50.526;9.710;2020-06-10T15:16:09;97482.00;;;18.20
20165;BMP180;10242;50.526;9.710;2020-06-10T15:18:54;97487.00;;;18.30
20165;BMP180;10242;50.526;9.710;2020-06-10T15:21:35;97479.00;;;18.00
20165;BMP180;10242;50.526;9.710;2020-06-10T15:24:16;97478.00;;;18.00
20165;BMP180;10242;50.526;9.710;2020-06-10T15:26:57;97492.00;;;18.10
20165;BMP180;10242;50.526;9.710;2020-06-10T15:29:38;97482.00;;;18.00
20165;BMP180;10242;50.526;9.710;2020-06-10T15:32:25;97487.00;;;18.00
20165;BMP180;10242;50.526;9.710;2020-06-10T15:35:10;97484.00;;;18.00
20165;BMP180;10242;50.526;9.710;2020-06-10T15:37:53;97491.00;;;17.90
20165;BMP180;10242;50.526;9.710;2020-06-10T15:40:40;97485.00;;;17.60
20165;BMP180;10242;50.526;9.710;2020-06-10T15:43:25;97488.00;;;17.60
20165;BMP180;10242;50.526;9.710;2020-06-10T15:46:08;97483.00;;;17.50
20165;BMP180;10242;50.526;9.710;2020-06-10T15:48:58;97485.00;;;17.50
20165;BMP180;10242;50.526;9.710;2020-06-10T15:51:39;97481.00;;;17.30
20165;BMP180;10242;50.526;9.710;2020-06-10T15:54:23;97482.00;;;17.30
20165;BMP180;10242;50.526;9.710;2020-06-10T15:57:07;97494.00;;;17.40
20165;BMP180;10242;50.526;9.710;2020-06-10T15:59:52;97491.00;;;17.60
20165;BMP180;10242;50.526;9.710;2020-06-10T16:02:45;97493.00;;;17.60
20165;BMP180;10242;50.526;9.710;2020-06-10T16:05:32;97494.00;;;17.30
20165;BMP180;10242;50.526;9.710;2020-06-10T16:08:19;97490.00;;;17.30
20165;BMP180;10242;50.526;9.710;2020-06-10T16:11:01;97488.00;;;17.20
20165;BMP180;10242;50.526;9.710;2020-06-10T16:13:48;97495.00;;;17.20
20165;BMP180;10242;50.526;9.710;2020-06-10T16:16:32;97495.00;;;17.20
20165;BMP180;10242;50.526;9.710;2020-06-10T16:19:32;97496.00;;;17.00
20165;BMP180;10242;50.526;9.710;2020-06-10T16:22:19;97492.00;;;17.00
20165;BMP180;10242;50.526;9.710;2020-06-10T16:25:08;97486.00;;;16.70
20165;BMP180;10242;50.526;9.710;2020-06-10T16:27:54;97495.00;;;16.60
20165;BMP180;10242;50.526;9.710;2020-06-10T16:30:35;97492.00;;;16.50
20165;BMP180;10242;50.526;9.710;2020-06-10T16:33:26;97499.00;;;16.50
20165;BMP180;10242;50.526;9.710;2020-06-10T16:36:20;97496.00;;;16.40
20165;BMP180;10242;50.526;9.710;2020-06-10T16:39:01;97497.00;;;16.30
20165;BMP180;10242;50.526;9.710;2020-06-10T16:41:48;97497.00;;;16.20
20165;BMP180;10242;50.526;9.710;2020-06-10T16:44:29;97494.00;;;16.10
20165;BMP180;10242;50.526;9.710;2020-06-10T16:47:14;97489.00;;;16.20
20165;BMP180;10242;50.526;9.710;2020-06-10T16:49:59;97491.00;;;16.20
20165;BMP180;10242;50.526;9.710;2020-06-10T16:52:43;97487.00;;;16.20
20165;BMP180;10242;50.526;9.710;2020-06-10T16:55:26;97488.00;;;16.30
20165;BMP180;10242;50.526;9.710;2020-06-10T16:57:57;97486.00;;;16.40
20165;BMP180;10242;50.526;9.710;2020-06-10T17:00:40;97485.00;;;16.40
20165;BMP180;10242;50.526;9.710;2020-06-10T17:03:24;97478.00;;;16.60
20165;BMP180;10242;50.526;9.710;2020-06-10T17:06:17;97488.00;;;16.60
20165;BMP180;10242;50.526;9.710;2020-06-10T17:09:01;97484.00;;;16.50
20165;BMP180;10242;50.526;9.710;2020-06-10T17:11:45;97485.00;;;16.20
20165;BMP180;10242;50.526;9.710;2020-06-10T17:14:25;97481.00;;;16.20
20165;BMP180;10242;50.526;9.710;2020-06-10T17:17:05;97475.00;;;16.40
20165;BMP180;10242;50.526;9.710;2020-06-10T17:19:46;97467.00;;;16.30
20165;BMP180;10242;50.526;9.710;2020-06-10T17:22:30;97471.00;;;16.20
20165;BMP180;10242;50.526;9.710;2020-06-10T17:25:10;97476.00;;;16.40
20165;BMP180;10242;50.526;9.710;2020-06-10T17:28:00;97468.00;;;16.50
20165;BMP180;10242;50.526;9.710;2020-06-10T17:30:37;97466.00;;;16.30
20165;BMP180;10242;50.526;9.710;2020-06-10T17:33:31;97467.00;;;16.20
20165;BMP180;10242;50.526;9.710;2020-06-10T17:36:15;97466.00;;;16.10
20165;BMP180;10242;50.526;9.710;2020-06-10T17:39:11;97472.00;;;16.00
20165;BMP180;10242;50.526;9.710;2020-06-10T17:41:58;97467.00;;;16.10
20165;BMP180;10242;50.526;9.710;2020-06-10T17:44:43;97464.00;;;15.90
20165;BMP180;10242;50.526;9.710;2020-06-10T17:47:23;97467.00;;;15.90
20165;BMP180;10242;50.526;9.710;2020-06-10T17:50:12;97464.00;;;15.80
20165;BMP180;10242;50.526;9.710;2020-06-10T17:52:58;97463.00;;;15.90
20165;BMP180;10242;50.526;9.710;2020-06-10T17:55:42;97465.00;;;15.90
20165;BMP180;10242;50.526;9.710;2020-06-10T17:58:30;97461.00;;;15.90
20165;BMP180;10242;50.526;9.710;2020-06-10T18:01:11;97463.00;;;15.80
20165;BMP180;10242;50.526;9.710;2020-06-10T18:03:52;97466.00;;;15.70
20165;BMP180;10242;50.526;9.710;2020-06-10T18:06:29;97461.00;;;15.80
20165;BMP180;10242;50.526;9.710;2020-06-10T18:09:09;97470.00;;;15.90
20165;BMP180;10242;50.526;9.710;2020-06-10T18:11:45;97469.00;;;15.90
20165;BMP180;10242;50.526;9.710;2020-06-10T18:14:30;97475.00;;;15.90
20165;BMP180;10242;50.526;9.710;2020-06-10T18:17:14;97471.00;;;15.90
20165;BMP180;10242;50.526;9.710;2020-06-10T18:19:55;97471.00;;;15.90
20165;BMP180;10242;50.526;9.710;2020-06-10T18:22:42;97467.00;;;15.80
20165;BMP180;10242;50.526;9.710;2020-06-10T18:25:18;97470.00;;;15.70
20165;BMP180;10242;50.526;9.710;2020-06-10T18:28:02;97468.00;;;15.70
20165;BMP180;10242;50.526;9.710;2020-06-10T18:30:45;97460.00;;;15.70
20165;BMP180;10242;50.526;9.710;2020-06-10T18:33:25;97466.00;;;15.70
20165;BMP180;10242;50.526;9.710;2020-06-10T18:36:12;97462.00;;;15.70
20165;BMP180;10242;50.526;9.710;2020-06-10T18:38:50;97468.00;;;15.60
20165;BMP180;10242;50.526;9.710;2020-06-10T18:41:28;97462.00;;;15.60
20165;BMP180;10242;50.526;9.710;2020-06-10T18:44:09;97465.00;;;15.40
20165;BMP180;10242;50.526;9.710;2020-06-10T18:46:49;97465.00;;;15.50
20165;BMP180;10242;50.526;9.710;2020-06-10T18:49:29;97466.00;;;15.50
20165;BMP180;10242;50.526;9.710;2020-06-10T18:52:13;97463.00;;;15.30
20165;BMP180;10242;50.526;9.710;2020-06-10T18:54:57;97464.00;;;15.30
20165;BMP180;10242;50.526;9.710;2020-06-10T18:57:36;97453.00;;;15.30
20165;BMP180;10242;50.526;9.710;2020-06-10T19:00:40;97455.00;;;15.30
20165;BMP180;10242;50.526;9.710;2020-06-10T19:03:21;97455.00;;;15.30
20165;BMP180;10242;50.526;9.710;2020-06-10T19:06:06;97463.00;;;15.30
20165;BMP180;10242;50.526;9.710;2020-06-10T19:08:47;97462.00;;;15.30
20165;BMP180;10242;50.526;9.710;2020-06-10T19:11:30;97471.00;;;15.20
20165;BMP180;10242;50.526;9.710;2020-06-10T19:14:10;97469.00;;;15.20
20165;BMP180;10242;50.526;9.710;2020-06-10T19:17:09;97467.00;;;15.10
20165;BMP180;10242;50.526;9.710;2020-06-10T19:19:53;97461.00;;;15.00
20165;BMP180;10242;50.526;9.710;2020-06-10T19:22:35;97464.00;;;15.00
20165;BMP180;10242;50.526;9.710;2020-06-10T19:25:24;97463.00;;;15.00
20165;BMP180;10242;50.526;9.710;2020-06-10T19:28:17;97469.00;;;15.00
20165;BMP180;10242;50.526;9.710;2020-06-10T19:30:56;97464.00;;;15.00
20165;BMP180;10242;50.526;9.710;2020-06-10T19:33:49;97473.00;;;15.00
20165;BMP180;10242;50.526;9.710;2020-06-10T19:36:33;97476.00;;;15.00
20165;BMP180;10242;50.526;9.710;2020-06-10T19:39:14;97471.00;;;14.90
20165;BMP180;10242;50.526;9.710;2020-06-10T19:41:59;97465.00;;;14.90
20165;BMP180;10242;50.526;9.710;2020-06-10T19:44:44;97471.00;;;14.80
20165;BMP180;10242;50.526;9.710;2020-06-10T19:47:29;97470.00;;;14.80
20165;BMP180;10242;50.526;9.710;2020-06-10T19:50:13;97465.00;;;14.80
20165;BMP180;10242;50.526;9.710;2020-06-10T19:52:55;97480.00;;;14.80
20165;BMP180;10242;50.526;9.710;2020-06-10T19:55:30;97480.00;;;14.80
20165;BMP180;10242;50.526;9.710;2020-06-10T19:58:17;97477.00;;;14.70
20165;BMP180;10242;50.526;9.710;2020-06-10T20:00:53;97486.00;;;14.70
20165;BMP180;10242;50.526;9.710;2020-06-10T20:03:38;97486.00;;;14.70
20165;BMP180;10242;50.526;9.710;2020-06-10T20:06:22;97487.00;;;14.70
20165;BMP180;10242;50.526;9.710;2020-06-10T20:09:06;97489.00;;;14.60
20165;BMP180;10242;50.526;9.710;2020-06-10T20:11:46;97485.00;;;14.50
20165;BMP180;10242;50.526;9.710;2020-06-10T20:14:30;97496.00;;;14.50
20165;BMP180;10242;50.526;9.710;2020-06-10T20:17:10;97497.00;;;14.50
20165;BMP180;10242;50.526;9.710;2020-06-10T20:19:54;97500.00;;;14.40
20165;BMP180;10242;50.526;9.710;2020-06-10T20:22:39;97498.00;;;13.90
20165;BMP180;10242;50.526;9.710;2020-06-10T20:25:24;97497.00;;;13.80
20165;BMP180;10242;50.526;9.710;2020-06-10T20:28:03;97493.00;;;13.80
20165;BMP180;10242;50.526;9.710;2020-06-10T20:30:46;97502.00;;;13.90
20165;BMP180;10242;50.526;9.710;2020-06-10T20:33:31;97499.00;;;14.00
20165;BMP180;10242;50.526;9.710;2020-06-10T20:36:15;97504.00;;;14.00
20165;BMP180;10242;50.526;9.710;2020-06-10T20:39:07;97502.00;;;14.00
20165;BMP180;10242;50.526;9.710;2020-06-10T20:41:44;97495.00;;;14.10
20165;BMP180;10242;50.526;9.710;2020-06-10T20:44:25;97495.00;;;14.00
20165;BMP180;10242;50.526;9.710;2020-06-10T20:47:01;97492.00;;;14.10
20165;BMP180;10242;50.526;9.710;2020-06-10T20:49:40;97495.00;;;14.00
20165;BMP180;10242;50.526;9.710;2020-06-10T20:52:34;97495.00;;;14.00
20165;BMP180;10242;50.526;9.710;2020-06-10T20:55:15;97495.00;;;13.90
20165;BMP180;10242;50.526;9.710;2020-06-10T20:58:00;97494.00;;;13.90
20165;BMP180;10242;50.526;9.710;2020-06-10T21:00:51;97487.00;;;13.90
20165;BMP180;10242;50.526;9.710;2020-06-10T21:03:35;97495.00;;;13.80
20165;BMP180;10242;50.526;9.710;2020-06-10T21:06:21;97500.00;;;13.80
20165;BMP180;10242;50.526;9.710;2020-06-10T21:09:32;97498.00;;;13.80
20165;BMP180;10242;50.526;9.710;2020-06-10T21:12:27;97498.00;;;13.80
20165;BMP180;10242;50.526;9.710;2020-06-10T21:15:12;97487.00;;;13.70
20165;BMP180;10242;50.526;9.710;2020-06-10T21:18:04;97492.00;;;13.70
20165;BMP180;10242;50.526;9.710;2020-06-10T21:21:02;97492.00;;;13.80
20165;BMP180;10242;50.526;9.710;2020-06-10T21:23:48;97492.00;;;13.80
20165;BMP180;10242;50.526;9.710;2020-06-10T21:26:15;97484.00;;;13.80
20165;BMP180;10242;50.526;9.710;2020-06-10T21:28:43;97471.00;;;13.80
20165;BMP180;10242;50.526;9.710;2020-06-10T21:31:40;97480.00;;;13.80
20165;BMP180;10242;50.526;9.710;2020-06-10T21:34:24;97477.00;;;13.80
20165;BMP180;10242;50.526;9.710;2020-06-10T21:37:05;97478.00;;;13.70
20165;BMP180;10242;50.526;9.710;2020-06-10T21:39:47;97486.00;;;13.70
20165;BMP180;10242;50.526;9.710;2020-06-10T21:42:21;97488.00;;;13.70
20165;BMP180;10242;50.526;9.710;2020-06-10T21:44:51;97488.00;;;13.70
20165;BMP180;10242;50.526;9.710;2020-06-10T21:47:21;97482.00;;;13.70
20165;BMP180;10242;50.526;9.710;2020-06-10T21:50:02;97485.00;;;13.70
20165;BMP180;10242;50.526;9.710;2020-06-10T21:52:34;97479.00;;;13.70
20165;BMP180;10242;50.526;9.710;2020-06-10T21:55:07;97483.00;;;13.70
20165;BMP180;10242;50.526;9.710;2020-06-10T21:57:35;97478.00;;;13.70
20165;BMP180;10242;50.526;9.710;2020-06-10T22:00:06;97476.00;;;13.60
20165;BMP180;10242;50.526;9.710;2020-06-10T22:02:52;97465.00;;;13.60
20165;BMP180;10242;50.526;9.710;2020-06-10T22:05:38;97462.00;;;13.60
20165;BMP180;10242;50.526;9.710;2020-06-10T22:08:33;97457.00;;;13.50
20165;BMP180;10242;50.526;9.710;2020-06-10T22:11:18;97459.00;;;13.50
20165;BMP180;10242;50.526;9.710;2020-06-10T22:14:09;97454.00;;;13.60
20165;BMP180;10242;50.526;9.710;2020-06-10T22:16:59;97454.00;;;13.50
20165;BMP180;10242;50.526;9.710;2020-06-10T22:19:33;97449.00;;;13.50
20165;BMP180;10242;50.526;9.710;2020-06-10T22:22:13;97459.00;;;13.50
20165;BMP180;10242;50.526;9.710;2020-06-10T22:24:58;97453.00;;;13.50
20165;BMP180;10242;50.526;9.710;2020-06-10T22:27:40;97453.00;;;13.50
20165;BMP180;10242;50.526;9.710;2020-06-10T22:30:19;97444.00;;;13.50
20165;BMP180;10242;50.526;9.710;2020-06-10T22:32:55;97438.00;;;13.50
20165;BMP180;10242;50.526;9.710;2020-06-10T22:35:30;97439.00;;;13.50
20165;BMP180;10242;50.526;9.710;2020-06-10T22:38:04;97436.00;;;13.50
20165;BMP180;10242;50.526;9.710;2020-06-10T22:40:46;97441.00;;;13.50
20165;BMP180;10242;50.526;9.710;2020-06-10T22:43:31;97437.00;;;13.50
20165;BMP180;10242;50.526;9.710;2020-06-10T22:45:58;97438.00;;;13.50
20165;BMP180;10242;50.526;9.710;2020-06-10T22:49:03;97437.00;;;13.50
20165;BMP180;10242;50.526;9.710;2020-06-10T22:51:30;97430.00;;;13.50
20165;BMP180;10242;50.526;9.710;2020-06-10T22:54:15;97433.00;;;13.40
20165;BMP180;10242;50.526;9.710;2020-06-10T22:57:07;97434.00;;;13.40
20165;BMP180;10242;50.526;9.710;2020-06-10T22:59:55;97431.00;;;13.40
20165;BMP180;10242;50.526;9.710;2020-06-10T23:02:55;97427.00;;;13.40
20165;BMP180;10242;50.526;9.710;2020-06-10T23:05:39;97422.00;;;13.50
20165;BMP180;10242;50.526;9.710;2020-06-10T23:08:24;97422.00;;;13.50
20165;BMP180;10242;50.526;9.710;2020-06-10T23:11:04;97425.00;;;13.50
20165;BMP180;10242;50.526;9.710;2020-06-10T23:13:53;97418.00;;;13.50
20165;BMP180;10242;50.526;9.710;2020-06-10T23:16:29;97422.00;;;13.50
20165;BMP180;10242;50.526;9.710;2020-06-10T23:18:56;97424.00;;;13.50
20165;BMP180;10242;50.526;9.710;2020-06-10T23:21:23;97421.00;;;13.50
20165;BMP180;10242;50.526;9.710;2020-06-10T23:23:49;97417.00;;;13.50
20165;BMP180;10242;50.526;9.710;2020-06-10T23:26:34;97417.00;;;13.40
20165;BMP180;10242;50.526;9.710;2020-06-10T23:29:03;97415.00;;;13.40
20165;BMP180;10242;50.526;9.710;2020-06-10T23:31:48;97408.00;;;13.40
20165;BMP180;10242;50.526;9.710;2020-06-10T23:34:39;97408.00;;;13.50
20165;BMP180;10242;50.526;9.710;2020-06-10T23:37:29;97414.00;;;13.50
20165;BMP180;10242;50.526;9.710;2020-06-10T23:40:10;97413.00;;;13.50
20165;BMP180;10242;50.526;9.710;2020-06-10T23:42:56;97406.00;;;13.50
20165;BMP180;10242;50.526;9.710;2020-06-10T23:45:41;97406.00;;;13.40
20165;BMP180;10242;50.526;9.710;2020-06-10T23:48:22;97402.00;;;13.40
20165;BMP180;10242;50.526;9.710;2020-06-10T23:51:10;97401.00;;;13.40
20165;BMP180;10242;50.526;9.710;2020-06-10T23:54:06;97401.00;;;13.40
20165;BMP180;10242;50.526;9.710;2020-06-10T23:56:54;97400.00;;;13.40
20165;BMP180;10242;50.526;9.710;2020-06-10T23:59:38;97397.00;;;13.40
